GPGGA,095926.00,4807.68671,N,00140.97808,W,1,07,2.40,26.0,M,47.8,M,,*7F
GPGGA,095927.00,4807.68651,N,00140.97808,W,1,06,2.40,26.3,M,47.8,M,,*7E
GPGGA,095928.00,4807.68630,N,00140.97810,W,1,06,2.40,26.7,M,47.8,M,,*7B
PGGA,095931.00,4807.68416,N,00140.98519,W,1,07,2.10,25.4,M,47.8,M,,*7A
PGGA,095932.00,4807.68417,N,00140.99069,W,1,07,1.57,24.0,M,47.8,M,,*7E
PGGA,095933.00,4807.68223,N,00140.99732,W,1,07,1.57,24.5,M,47.8,M,,*72
PGGA,095934.00,4807.68037,N,00141.00483,W,1,07,1.57,24.8,M,47.8,M,,*77
PGGA,095935.00,4807.67842,N,00141.01284,W,1,07,1.57,24.8,M,47.8,M,,*73
PGGA,095936.00,4807.67576,N,00141.02155,W,1,07,1.57,25.0,M,47.8,M,,*7F
PGGA,095937.00,4807.67261,N,00141.03140,W,1,07,1.57,24.8,M,47.8,M,,*73
PGGA,095938.00,4807.66962,N,00141.04209,W,1,07,1.57,25.0,M,47.8,M,,*75
PGGA,095939.00,4807.66693,N,00141.05328,W,1,07,1.57,25.7,M,47.8,M,,*71
PGGA,095940.00,4807.66445,N,00141.06506,W,1,07,1.57,25.9,M,47.8,M,,*71
PGGA,095941.00,4807.66171,N,00141.07675,W,1,07,1.57,26.0,M,47.8,M,,*7E
PGGA,095942.00,4807.65911,N,00141.08865,W,1,07,1.57,26.7,M,47.8,M,,*77
PGGA,095943.00,4807.65650,N,00141.10022,W,1,07,1.57,27.2,M,47.8,M,,*7A
PGGA,095944.00,4807.65403,N,00141.11131,W,1,07,1.57,27.5,M,47.8,M,,*7C
PGGA,095945.00,4807.65170,N,00141.12149,W,1,07,1.57,27.8,M,47.8,M,,*7D
PGGA,095946.00,4807.64983,N,00141.12979,W,1,07,2.11,28.2,M,47.8,M,,*74
PGGA,095947.00,4807.64805,N,00141.13642,W,1,06,2.11,28.6,M,47.8,M,,*79
PGGA,095948.00,4807.64652,N,00141.14231,W,1,07,2.11,29.5,M,47.8,M,,*7E
PGGA,095949.00,4807.64513,N,00141.14749,W,1,07,2.11,29.6,M,47.8,M,,*70
PGGA,095950.00,4807.64350,N,00141.15203,W,1,07,2.11,30.0,M,47.8,M,,*7D
PGGA,095951.00,4807.64228,N,00141.15634,W,1,07,1.57,30.0,M,47.8,M,,*73
PGGA,095955.00,4807.63875,N,00141.17121,W,1,06,2.12,30.4,M,47.8,M,,*74
PGGA,095956.00,4807.63748,N,00141.17770,W,1,06,2.12,30.8,M,47.8,M,,*78
PGGA,095957.00,4807.63641,N,00141.18475,W,1,06,2.12,31.0,M,47.8,M,,*71
PGGA,095958.00,4807.63475,N,00141.19223,W,1,07,1.57,31.5,M,47.8,M,,*79
PGGA,095959.00,4807.63356,N,00141.20084,W,1,07,1.57,31.6,M,47.8,M,,*78
PGGA,100000.00,4807.63221,N,00141.21036,W,1,07,1.57,32.1,M,47.8,M,,*7D
PGGA,100001.00,4807.63070,N,00141.22025,W,1,07,1.57,32.5,M,47.8,M,,*7F
PGGA,100002.00,4807.62911,N,00141.23100,W,1,07,1.57,32.7,M,47.8,M,,*76
PGGA,100003.00,4807.62751,N,00141.24258,W,1,07,1.57,33.2,M,47.8,M,,*70
PGGA,100004.00,4807.62564,N,00141.25381,W,1,07,1.57,33.7,M,47.8,M,,*72
PGGA,100005.00,4807.62371,N,00141.26534,W,1,07,1.57,34.2,M,47.8,M,,*78
PGGA,100006.00,4807.62178,N,00141.27723,W,1,07,1.57,34.6,M,47.8,M,,*71
PGGA,100007.00,4807.61977,N,00141.28936,W,1,07,1.57,35.0,M,47.8,M,,*76
PGGA,100008.00,4807.61812,N,00141.30213,W,1,07,1.57,35.4,M,47.8,M,,*7A
PGGA,100009.00,4807.61601,N,00141.31489,W,1,07,1.57,35.2,M,47.8,M,,*75
PGGA,100010.00,4807.61442,N,00141.32853,W,1,07,1.57,36.2,M,47.8,M,,*73
PGGA,100011.00,4807.61220,N,00141.34165,W,1,07,1.57,36.9,M,47.8,M,,*71
PGGA,100012.00,4807.60975,N,00141.35460,W,1,07,1.57,37.7,M,47.8,M,,*76
PGGA,100013.00,4807.60749,N,00141.36774,W,1,07,1.57,37.5,M,47.8,M,,*71
PGGA,100014.00,4807.60567,N,00141.38134,W,1,07,1.57,37.7,M,47.8,M,,*76
PGGA,100015.00,4807.60378,N,00141.39508,W,1,07,1.57,38.4,M,47.8,M,,*79
PGGA,100016.00,4807.60219,N,00141.40783,W,1,07,1.57,39.7,M,47.8,M,,*71
PGGA,100017.00,4807.60015,N,00141.41965,W,1,07,1.57,40.4,M,47.8,M,,*74
PGGA,100018.00,4807.59805,N,00141.43104,W,1,07,1.57,41.2,M,47.8,M,,*72
PGGA,100019.00,4807.59589,N,00141.44245,W,1,07,1.57,41.3,M,47.8,M,,*7A
PGGA,100020.00,4807.59389,N,00141.45358,W,1,07,1.57,41.5,M,47.8,M,,*7C
PGGA,100021.00,4807.59197,N,00141.46445,W,1,07,1.57,41.9,M,47.8,M,,*74
PGGA,100022.00,4807.59024,N,00141.47521,W,1,07,1.57,42.6,M,47.8,M,,*70
PGGA,100023.00,4807.58837,N,00141.48556,W,1,07,1.57,43.0,M,47.8,M,,*72
PGGA,100024.00,4807.58660,N,00141.49542,W,1,07,1.57,43.4,M,47.8,M,,*79
PGGA,100025.00,4807.58505,N,00141.50465,W,1,07,1.57,43.6,M,47.8,M,,*76
PGGA,100026.00,4807.58366,N,00141.51283,W,1,07,1.57,43.9,M,47.8,M,,*76
PGGA,100027.00,4807.58238,N,00141.51968,W,1,07,1.57,43.8,M,47.8,M,,*72
PGGA,100028.00,4807.58159,N,00141.52562,W,1,07,1.57,44.2,M,47.8,M,,*71
PGGA,100029.00,4807.58072,N,00141.53024,W,1,07,1.57,44.0,M,47.8,M,,*7C
GPGGA,100035.00,4807.57938,N,00141.54108,W,1,07,1.57,45.1,M,47.8,M,,*71
GPGGA,100036.00,4807.57936,N,00141.54103,W,1,07,1.57,45.3,M,47.8,M,,*75
GPGGA,100037.00,4807.57941,N,00141.54093,W,1,07,1.57,46.1,M,47.8,M,,*7D
GPGGA,100038.00,4807.57945,N,00141.54085,W,1,07,1.57,46.7,M,47.8,M,,*77
GPGGA,100039.00,4807.57929,N,00141.54080,W,1,07,1.57,46.7,M,47.8,M,,*79
GPGGA,100040.00,4807.57872,N,00141.54038,W,1,07,1.57,46.5,M,47.8,M,,*79
GPGGA,100041.00,4807.57838,N,00141.54008,W,1,07,1.57,45.8,M,47.8,M,,*7B
PGGA,100044.00,4807.57745,N,00141.54826,W,1,07,1.57,45.3,M,47.8,M,,*74
PGGA,100045.00,4807.57636,N,00141.55356,W,1,07,1.57,45.0,M,47.8,M,,*7E
PGGA,100046.00,4807.57524,N,00141.55936,W,1,07,1.57,44.8,M,47.8,M,,*78
PGGA,100047.00,4807.57313,N,00141.56505,W,1,07,1.57,44.4,M,47.8,M,,*78
PGGA,100048.00,4807.57227,N,00141.57289,W,1,07,1.57,43.1,M,47.8,M,,*71
PGGA,100049.00,4807.57092,N,00141.58152,W,1,07,1.57,42.8,M,47.8,M,,*7E
PGGA,100050.00,4807.56963,N,00141.59044,W,1,07,1.57,42.2,M,47.8,M,,*7D
PGGA,100051.00,4807.56832,N,00141.59935,W,1,07,1.57,41.5,M,47.8,M,,*72
PGGA,100052.00,4807.56683,N,00141.60811,W,1,07,1.57,40.8,M,47.8,M,,*74
PGGA,100053.00,4807.56517,N,00141.61683,W,1,07,1.57,40.5,M,47.8,M,,*72
PGGA,100054.00,4807.56359,N,00141.62594,W,1,07,1.57,40.5,M,47.9,M,,*7E
PGGA,100055.00,4807.56227,N,00141.63549,W,1,07,1.57,41.2,M,47.9,M,,*70
PGGA,100056.00,4807.56111,N,00141.64524,W,1,07,1.57,41.0,M,47.9,M,,*7B
PGGA,100057.00,4807.56040,N,00141.65486,W,1,07,1.57,40.9,M,47.9,M,,*7F
PGGA,100058.00,4807.55949,N,00141.66378,W,1,07,1.57,40.9,M,47.9,M,,*76
PGGA,100059.00,4807.55890,N,00141.67267,W,1,07,1.57,40.5,M,47.9,M,,*70
PGGA,100100.00,4807.55871,N,00141.68165,W,1,07,1.57,41.5,M,47.9,M,,*7D
